rank,title,author,avg_rating,num_ratings,cover_img_url,goodreads_url,source
911,"The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,3.81,278054,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459953654i/7061._SY75_.jpg,https://www.goodreads.com/book/show/7061.The_No_1_Ladies_Detective_Agency,GoodReads
912,Ficciones,Jorge Luis Borges,4.39,81604,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621713120i/426504._SY75_.jpg,https://www.goodreads.com/book/show/426504.Ficciones,GoodReads
913,"Tempted (House of Night, #6)",P.C. Cast,3.95,175090,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408633041i/6262365._SY75_.jpg,https://www.goodreads.com/book/show/6262365-tempted,GoodReads
914,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,4.32,181372,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424904668i/9532._SY75_.jpg,https://www.goodreads.com/book/show/9532.Ender_s_Shadow,GoodReads
915,Between Shades of Gray,Ruta Sepetys,4.36,283120,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327873479i/7824322._SX50_.jpg,https://www.goodreads.com/book/show/7824322-between-shades-of-gray,GoodReads
916,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",Robert C. O'Brien,4.17,186913,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351191064i/9822._SY75_.jpg,https://www.goodreads.com/book/show/9822.Mrs_Frisby_and_the_Rats_of_NIMH,GoodReads
917,A Stone's Throw: A heartwarming story of a city girl and her rancher grandfather turning adversity into love and community,Wayne   Edwards,4.35,4577,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1719008609i/213317622._SY75_.jpg,https://www.goodreads.com/book/show/213317622-a-stone-s-throw,GoodReads
918,Howl and Other Poems,Allen Ginsberg,4.13,120286,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1668784961i/6295._SX50_.jpg,https://www.goodreads.com/book/show/6295.Howl_and_Other_Poems,GoodReads
919,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,4.19,217649,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165640023i/7770._SX50_.jpg,https://www.goodreads.com/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish,GoodReads
920,The Magic Mountain,Thomas Mann,4.13,64047,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645738968i/88077._SY75_.jpg,https://www.goodreads.com/book/show/88077.The_Magic_Mountain,GoodReads
921,Ivanhoe,Walter  Scott,3.77,99975,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715643510i/6440._SY75_.jpg,https://www.goodreads.com/book/show/6440.Ivanhoe,GoodReads
922,Anthem,Ayn Rand,3.61,169047,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388190459i/667._SY75_.jpg,https://www.goodreads.com/book/show/667.Anthem,GoodReads
923,Oswald the Almost Famous Opossum,Sara Pascoe,4.33,6120,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478552737i/32905484._SY75_.jpg,https://www.goodreads.com/book/show/32905484-oswald-the-almost-famous-opossum,GoodReads
924,"It Ain't Me, Babe (Hades Hangmen, #1)",Tillie Cole,4.04,56239,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398707039i/22020052._SY75_.jpg,https://www.goodreads.com/book/show/22020052-it-ain-t-me-babe,GoodReads
925,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,3.99,1251299,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593892032i/51901147._SY75_.jpg,https://www.goodreads.com/book/show/51901147-the-ballad-of-songbirds-and-snakes,GoodReads
926,Murder on Family Grounds (Mary Wandwalker #3),Susan  Rowland,4.29,16762,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705391004i/205338104._SX50_.jpg,https://www.goodreads.com/book/show/205338104-murder-on-family-grounds,GoodReads
927,The Story of My Life,Helen Keller,4.07,151760,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320429331i/821611._SY75_.jpg,https://www.goodreads.com/book/show/821611.The_Story_of_My_Life,GoodReads
928,"Tears of Tess (Monsters in the Dark, #1)",Pepper Winters,3.97,43898,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372821993i/18134894._SY75_.jpg,https://www.goodreads.com/book/show/18134894-tears-of-tess,GoodReads
929,The Power of Myth,Joseph Campbell,4.26,54315,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878742i/35519._SY75_.jpg,https://www.goodreads.com/book/show/35519.The_Power_of_Myth,GoodReads
930,"Iron Flame (The Empyrean, #2)",Rebecca Yarros,4.36,2765319,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706724269i/90202302._SY75_.jpg,https://www.goodreads.com/book/show/90202302-iron-flame,GoodReads
931,"Princess Academy (Princess Academy, #1)",Shannon Hale,4.04,122912,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349410861i/85990._SY75_.jpg,https://www.goodreads.com/book/show/85990.Princess_Academy,GoodReads
932,"The Big Sleep (Philip Marlowe, #1)",Raymond Chandler,3.94,171396,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371584712i/2052._SY75_.jpg,https://www.goodreads.com/book/show/2052.The_Big_Sleep,GoodReads
932,Walk Two Moons,Sharon Creech,,174961,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389035862i/53496._SY75_.jpg,https://www.goodreads.com/book/show/53496.Walk_Two_Moons,GoodReads
934,The Swan Lake Murders (Mary Wandwalker #4),Susan  Rowland,4.32,16635,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1745703709i/232101884._SY75_.jpg,https://www.goodreads.com/book/show/232101884-the-swan-lake-murders,GoodReads
935,The Invention of Hugo Cabret,Brian Selznick,4.22,190753,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422312376i/9673436._SY75_.jpg,https://www.goodreads.com/book/show/9673436-the-invention-of-hugo-cabret,GoodReads
936,"Magical Midlife Awakening (Leveling Up, #10)",K.F. Breene,4.62,12759,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706048401i/205840559._SY75_.jpg,https://www.goodreads.com/book/show/205840559-magical-midlife-awakening,GoodReads
937,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,4.02,246178,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329501590i/140082._SY75_.jpg,https://www.goodreads.com/book/show/140082.Club_Dead,GoodReads
938,"Antigone (Theban Plays, #3)",Sophocles,3.69,181018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486701308i/7728._SY75_.jpg,https://www.goodreads.com/book/show/7728.Antigone,GoodReads
939,Mistress Suffragette,Diana   Forbes,4.29,4558,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489112488i/34521870._SX50_.jpg,https://www.goodreads.com/book/show/34521870-mistress-suffragette,GoodReads
940,"The Traitor Baru Cormorant (The Masquerade, #1)",Seth Dickinson,4.04,26399,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1755005480i/23444482._SY75_.jpg,https://www.goodreads.com/book/show/23444482-the-traitor-baru-cormorant,GoodReads
941,Message in a Bottle,Nicholas Sparks,3.98,249806,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1163789140i/3478._SY75_.jpg,https://www.goodreads.com/book/show/3478.Message_in_a_Bottle,GoodReads
942,It's Kind of a Funny Story,Ned Vizzini,4.07,263587,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420629730i/248704._SX50_.jpg,https://www.goodreads.com/book/show/248704.It_s_Kind_of_a_Funny_Story,GoodReads
943,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,3.96,264332,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329501808i/110494._SY75_.jpg,https://www.goodreads.com/book/show/110494.Living_Dead_in_Dallas,GoodReads
944,"Sunrise on the Reaping (The Hunger Games, #0.5)",Suzanne Collins,4.5,1205187,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1729085500i/214331246._SX50_.jpg,https://www.goodreads.com/book/show/214331246-sunrise-on-the-reaping,GoodReads
945,The Corrections,Jonathan Franzen,3.85,201261,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355011305i/3805._SY75_.jpg,https://www.goodreads.com/book/show/3805.The_Corrections,GoodReads
946,"Into the Wild (Warriors, #1)",Erin Hunter,4.32,124556,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327994729i/111332._SX50_.jpg,https://www.goodreads.com/book/show/111332.Into_the_Wild,GoodReads
947,Jude the Obscure,Thomas Hardy,3.84,76935,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389403264i/50798._SY75_.jpg,https://www.goodreads.com/book/show/50798.Jude_the_Obscure,GoodReads
948,"Fablehaven (Fablehaven, #1)",Brandon Mull,4.14,180200,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460309528i/44652._SX50_.jpg,https://www.goodreads.com/book/show/44652.Fablehaven,GoodReads
949,"Souls Unfractured (Hades Hangmen, #3)",Tillie Cole,4.41,28273,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429054401i/22107214._SY75_.jpg,https://www.goodreads.com/book/show/22107214-souls-unfractured,GoodReads
950,The Shell Seekers,Rosamunde Pilcher,4.21,123799,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385213408i/37095._SY75_.jpg,https://www.goodreads.com/book/show/37095.The_Shell_Seekers,GoodReads
951,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,4.41,316243,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057036i/13206900._SX50_.jpg,https://www.goodreads.com/book/show/13206900-winter,GoodReads
952,"Glass Houses (The Morganville Vampires, #1)",Rachel Caine,3.92,103888,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428057864i/27266._SY75_.jpg,https://www.goodreads.com/book/show/27266.Glass_Houses,GoodReads
953,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,4.11,155461,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399844477i/10374._SY75_.jpg,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World,GoodReads
954,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,4.38,695720,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1619538925i/68429._SY75_.jpg,https://www.goodreads.com/book/show/68429.The_Well_of_Ascension,GoodReads
954,"Haunting Adeline (Cat and Mouse, #1)",H.D. Carlton,3.94,933080,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628900532i/58763686._SX50_.jpg,https://www.goodreads.com/book/show/58763686-haunting-adeline,GoodReads
956,Angle of Repose,Wallace Stegner,4.24,62687,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329151576i/292408._SY75_.jpg,https://www.goodreads.com/book/show/292408.Angle_of_Repose,GoodReads
957,The Jungle Books,Rudyard Kipling,4.01,89390,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349066474i/41684._SY75_.jpg,https://www.goodreads.com/book/show/41684.The_Jungle_Books,GoodReads
958,I'm Glad You're Dead: Preternatural Chronicles Book 1,Hunter Blain,4.11,4545,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1694922052i/197891975._SX50_.jpg,https://www.goodreads.com/book/show/197891975-i-m-glad-you-re-dead,GoodReads
959,A Winter Grave,Peter  May,4.05,9862,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1671083731i/67998095._SY75_.jpg,https://www.goodreads.com/book/show/67998095-a-winter-grave,GoodReads
960,"The Edge of Never (The Edge of Never, #1)",J.A. Redmerski,4.21,150305,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358810128i/16081272._SY75_.jpg,https://www.goodreads.com/book/show/16081272-the-edge-of-never,GoodReads
961,The Long Walk,Richard  Bachman,3.99,296771,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309212400i/9014._SY75_.jpg,https://www.goodreads.com/book/show/9014.The_Long_Walk,GoodReads
962,An Abundance of Katherines,John  Green,3.5,553136,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360206426i/49750._SY75_.jpg,https://www.goodreads.com/book/show/49750.An_Abundance_of_Katherines,GoodReads
963,Still Alice,Lisa Genova,4.33,364096,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1236089972i/2153405._SY75_.jpg,https://www.goodreads.com/book/show/2153405.Still_Alice,GoodReads
964,I Am the Messenger,Markus Zusak,4.02,171450,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398483261i/19057._SY75_.jpg,https://www.goodreads.com/book/show/19057.I_Am_the_Messenger,GoodReads
965,Socialism Is Dead! Long Live Socialism!: The Marx Code—Socialism with a Human Face: A New World Order,Todor Bombov,4.28,16698,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490032864i/34640476._SY75_.jpg,https://www.goodreads.com/book/show/34640476-socialism-is-dead-long-live-socialism,GoodReads
966,"Small Gods (Discworld, #13)",Terry Pratchett,4.32,135750,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390899426i/34484._SY75_.jpg,https://www.goodreads.com/book/show/34484.Small_Gods,GoodReads
967,"Lover Revealed (Black Dagger Brotherhood, #4)",J.R. Ward,4.28,145363,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389646548i/42898._SY75_.jpg,https://www.goodreads.com/book/show/42898.Lover_Revealed,GoodReads
968,No Longer Human,Osamu Dazai,3.93,272389,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422638843i/194746._SY75_.jpg,https://www.goodreads.com/book/show/194746.No_Longer_Human,GoodReads
969,"The High Auction (Wisdom Revolution, #1)",Misba,4.68,15249,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1643167769i/60215314._SY75_.jpg,https://www.goodreads.com/book/show/60215314-the-high-auction,GoodReads
970,The Marriage Portrait,Maggie O'Farrell,4.01,212031,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655741851i/60353768._SX50_.jpg,https://www.goodreads.com/book/show/60353768-the-marriage-portrait,GoodReads
971,Cryptonomicon,Neal Stephenson,4.23,117829,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327931476i/816._SY75_.jpg,https://www.goodreads.com/book/show/816.Cryptonomicon,GoodReads
972,"The Oldest Dance (Wisdom Revolution, #2)",Misba,4.69,12352,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1643167654i/60215458._SY75_.jpg,https://www.goodreads.com/book/show/60215458-the-oldest-dance,GoodReads
973,"The Girl in the Eagle's Talons (Millennium, #7)",Karin Smirnoff,3.42,20654,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1698252152i/75523433._SX50_.jpg,https://www.goodreads.com/book/show/75523433-the-girl-in-the-eagle-s-talons,GoodReads
974,"The Passage (The Passage, #1)",Justin Cronin,4.05,225431,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327874267i/6690798._SY75_.jpg,https://www.goodreads.com/book/show/6690798-the-passage,GoodReads
975,"Mary Poppins (Mary Poppins, #1)",P.L. Travers,,142110,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704135408i/152380._SX50_.jpg,https://www.goodreads.com/book/show/152380.Mary_Poppins,GoodReads
976,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,4.16,834374,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421842784i/36072._SY75_.jpg,https://www.goodreads.com/book/show/36072.The_7_Habits_of_Highly_Effective_People,GoodReads
977,Geek Love,Katherine Dunn,3.95,74225,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1636594691i/13872._SY75_.jpg,https://www.goodreads.com/book/show/13872.Geek_Love,GoodReads
978,"Mort (Discworld, #4; Death, #1)",Terry Pratchett,4.24,277032,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388181166i/386372._SY75_.jpg,https://www.goodreads.com/book/show/386372.Mort,GoodReads
979,"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,4.19,321211,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521213881i/8695._SY75_.jpg,https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe,GoodReads
980,Choke,Chuck Palahniuk,3.71,223190,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1624579622i/29059._SY75_.jpg,https://www.goodreads.com/book/show/29059.Choke,GoodReads
981,Heartless,Marissa Meyer,4.08,270366,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477740245i/18584855._SY75_.jpg,https://www.goodreads.com/book/show/18584855-heartless,GoodReads
982,"Lover Avenged (Black Dagger Brotherhood, #7)",J.R. Ward,4.36,121084,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321039998i/5098079._SY75_.jpg,https://www.goodreads.com/book/show/5098079-lover-avenged,GoodReads
983,Dandelion Wine,Ray Bradbury,4.09,80040,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374049845i/50033._SY75_.jpg,https://www.goodreads.com/book/show/50033.Dandelion_Wine,GoodReads
984,"Fire (Graceling Realm, #2)",Kristin Cashore,4.09,195085,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331535456i/6137154._SY75_.jpg,https://www.goodreads.com/book/show/6137154-fire,GoodReads
985,Recursion,Blake Crouch,4.16,337388,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1750526564i/42046112._SX50_.jpg,https://www.goodreads.com/book/show/42046112-recursion,GoodReads
986,Banker's Holiday: A Novel of Fiscal Irregularity,Gary Clemenceau,4.33,6153,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1739789614i/228086938._SY75_.jpg,https://www.goodreads.com/book/show/228086938-banker-s-holiday,GoodReads
